Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
262430,"Gregor the Overlander (Underland Chronicles, #1)",Suzanne Collins,"Collins, Suzanne",,"=""043977134X""","=""9780439771344""",3,4.04,Scholastic,Mass Market Paperback,326,2005,2003,,2016/01/05,,,read,,,,1,0
7996,"Redwall (Redwall, #1)",Brian Jacques,"Jacques, Brian",,"=""1862301387""","=""9781862301382""",3,4.14,Red Fox,Paperback,352,2006,1986,,2016/01/08,,,read,,,,1,0
8647,"Shadow of the Giant (The Shadow Series, #4)",Orson Scott Card,"Card, Orson Scott",,"=""1841492051""","=""9781841492056""",3,4.01,,Hardcover,388,2005,2005,,2016/01/05,,,read,,,,1,0
31259,"The Bourne Ultimatum (Jason Bourne, #3)",Robert Ludlum,"Ludlum, Robert",,"=""0752858491""","=""9780752858494""",3,4.07,Orion,Mass Market Paperback,725,2004,1990,,2016/01/05,,,read,,,,1,0
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""""","=""""",4,4.34,NAL Trade,Paperback,976,2002,1989,,2016/01/05,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",4,4.31,Tor,Mass Market Paperback,324,2004,1985,,2016/01/05,,,read,,,,1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan       Brown,"Brown, Dan",,"=""""","=""""",4,3.92,Anchor,Paperback,489,2006,2003,,2016/01/05,,,read,,,,1,0
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",4,3.83,Penguin Classics,Paperback,327,2002,1884,,2016/01/05,,,read,,,,1,0
135479,Cat’s Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0140285601""","=""9780140285604""",4,4.16,Penguin,Paperback,179,1999,1963,,2016/01/05,,,read,,,,1,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",4,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,,2016/01/05,,,read,,,,1,0
54442229,Trust: America's Best Chance,Pete Buttigieg,"Buttigieg, Pete",,"=""1797119214""","=""9781797119212""",3,4.14,Simon & Schuster Audio,Audio CD,,2020,2020,,2021/05/02,,,read,,,,1,0
4656011,The Equality of Human Races: Positivist Anthropology,Anténor Firmin,"Firmin, Anténor",,"=""0252071026""","=""9780252071027""",0,4.55,University of Illinois Press,Paperback,470,2002,1885,,2021/04/30,to-read,to-read (#37),to-read,,,,0,0
39927096,"Less (Arthur Less, #1)",Andrew Sean Greer,"Greer, Andrew Sean",,"=""""","=""""",4,3.64,Lee Boudreaux Books,Kindle Edition,273,2017,2017,,2020/02/07,,,read,,,,1,0
1923820,The Holy Bible: King James Version,Anonymous,"Anonymous, Anonymous",,"=""""","=""""",0,4.44,,Hardcover,1590,2008,1611,,2019/05/21,,,read,,,,1,0
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,3.73,Anchor Books,Paperback,215,1994,1958,,2019/05/21,to-read,to-read (#36),to-read,,,,0,0
13158800,The Light Between Oceans,M.L. Stedman,"Stedman, M.L.",,"=""1451681739""","=""9781451681734""",0,4.04,Scribner,Hardcover,362,2012,2012,,2019/05/21,to-read,to-read (#35),to-read,,,,0,0
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",0,4.33,Penguin Books,Paperback,462,2019,2016,,2019/05/21,to-read,to-read (#34),to-read,,,,0,0
929,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,"=""1400096898""","=""9781400096893""",0,4.15,Vintage Books USA,Mass Market Paperback,503,2005,1997,,2019/05/21,to-read,to-read (#33),to-read,,,,0,0
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",0,4.31,Scribner,Hardcover,544,2014,2014,,2019/05/21,to-read,to-read (#32),to-read,,,,0,0
168642,In Cold Blood,Truman Capote,"Capote, Truman",,"=""0679745580""","=""9780679745587""",0,4.09,Vintage,Paperback,343,1994,1959,,2019/05/21,to-read,to-read (#31),to-read,,,,0,0
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452011876""","=""9780452011878""",0,3.69,Plume,Paperback,1168,1999,1957,,2019/05/21,to-read,to-read (#30),to-read,,,,0,0
10534,The Art of War,Sun Tzu,"Tzu, Sun",Thomas Cleary,"=""""","=""""",0,3.96,Harper Press,Paperback,170,2005,-400,,2019/05/21,to-read,to-read (#29),to-read,,,,0,0
17184,The Invisible Man,H.G. Wells,"Wells, H.G.","Daniel Philpott, Дмитро Паламарчук, Микола Іванов, Герберт Велз","=""0451528522""","=""9780451528520""",0,3.64,New American Library/Penguin Books,Mass Market Paperback,192,2002,1897,,2019/05/21,to-read,to-read (#28),to-read,,,,0,0
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Richard Maxwell,"=""0141439602""","=""9780141439600""",0,3.87,Penguin Books,Paperback,489,2003,1859,,2019/05/21,to-read,to-read (#27),to-read,,,,0,0
6424171,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""0345370775""","=""9780345370778""",4,4.10,Ballantine Books,Mass Market Paperback,416,1991,1990,,2016/01/05,,,read,,,,1,0
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,"McDougall, Christopher",,"=""""","=""""",4,4.31,Knopf,Hardcover,287,2009,2009,,2016/01/05,,,read,,,,1,0
4986,"God Bless You, Dr. Kevorkian",Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0743422007""","=""9780743422000""",0,3.86,Washington Square Press,Paperback,80,2001,1999,,2018/05/20,to-read,to-read (#25),to-read,,,,0,0
4987,Jailbird,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333900""","=""9780385333900""",0,3.83,Dial Press Trade Paperback,Paperback,310,1999,1979,,2018/05/20,to-read,to-read (#24),to-read,,,,0,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",0,4.23,Crown Publishers,Hardcover,374,2011,2011,,2018/05/20,to-read,to-read (#23),to-read,,,,0,0
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,"=""1451666179""","=""9781451666175""",0,4.17,Touchstone Books,Paperback,371,2013,2013,,2017/12/14,to-read,to-read (#22),to-read,,,,0,0
30363776,No One Cares About Crazy People: The Chaos and Heartbreak of Mental Health in America,Ron Powers,"Powers, Ron",,"=""0316341177""","=""9780316341172""",0,3.87,Hachette Books,Hardcover,360,2017,2017,,2017/12/14,to-read,to-read (#21),to-read,,,,0,0
2181710,The Center Cannot Hold: My Journey Through Madness,Elyn R. Saks,"Saks, Elyn R.",,"=""""","=""""",0,4.31,Hachette Books,Paperback,351,2008,2007,,2017/06/28,to-read,to-read (#20),to-read,,,,0,0
8266986,"To Snare A Wolf: A historical spy novel in 1892 France/Germany bringing the turn of the 20th century Paris to life, journey through parts of the fin de siecle European world.",Robert T. Nowak,"Nowak, Robert T.",,"=""0984263500""","=""9780984263509""",4,4.50,Pinnacle Peak Press,Paperback,366,2010,2010,,2016/01/05,,,read,,,,1,0
359194,The Lucifer Effect: Understanding How Good People Turn Evil,Philip G. Zimbardo,"Zimbardo, Philip G.",,"=""1400064112""","=""9781400064113""",0,3.92,Random House,Hardcover,551,2007,2007,,2016/07/19,to-read,to-read (#19),to-read,,,,0,0
77449,"Here Be Dragons (Welsh Princes, #1)",Sharon Kay Penman,"Penman, Sharon Kay",,"=""0345382846""","=""9780345382849""",0,4.29,Ballantine Books,Paperback,704,1993,1985,,2016/07/19,to-read,to-read (#18),to-read,,,,0,0
229575,The Works and Days / Theogony / The Shield of Herakles,Hesiod,"Hesiod, Hesiod",Richmond Lattimore,"=""0472439030""","=""9780472439034""",3,3.95,University of Michigan Press,Hardcover,241,1959,-700,,2016/07/19,,,read,,,,1,0
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",0,4.21,Bantam Books,Hardcover,224,2004,1950,,2016/07/19,to-read,to-read (#17),to-read,,,,0,0
240485,Storm of Steel,Ernst Jünger,"Jünger, Ernst",,"=""0141186917""","=""9780141186917""",0,4.14,Penguin Books,Paperback,289,2004,1920,,2016/07/19,to-read,to-read (#16),to-read,,,,0,0
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334141""","=""9780385334143""",0,4.23,Dial Press,Paperback,282,1999,1961,,2016/07/19,to-read,to-read (#15),to-read,,,,0,0
98573,"Harold and the Purple Crayon (Harold, #1)",Crockett Johnson,"Johnson, Crockett",,"=""0747532036""","=""9780747532033""",4,4.28,Bloomsbury,Hardcover,64,1996,1955,,2016/01/05,,,read,,,,1,0
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""0307352145""","=""9780307352149""",4,4.08,"Crown Publishing Group/Random House, Inc.",Hardcover,333,2012,2012,,2016/01/05,,,read,,,,1,0
767171,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,"Shirer, William L.",,"=""0671728687""","=""9780671728687""",0,4.21,Simon & Schuster,Mass Market Paperback,1147,1990,1960,,2016/03/11,to-read,to-read (#14),to-read,,,,0,0
825889,1066 and All That: A Memorable History of England,W.C. Sellar,"Sellar, W.C.","R.J. Yeatman, John Reynolds","=""0413772705""","=""9780413772701""",3,3.93,Methuen Publishing Ltd,Paperback,115,2009,1930,,2016/01/26,,,read,,,,1,0
77727,"Calvin and Hobbes (Calvin and Hobbes, #1)",Bill Watterson,"Watterson, Bill",,"=""0836220889""","=""9780836220889""",5,4.61,Andrews McMeel Publishing,Paperback,128,1987,1987,,2016/01/05,,,read,,,,1,0
133518,The Things They Carried,Tim O'Brien,"O'Brien, Tim",,"=""0767902890""","=""9780767902892""",5,4.14,Broadway,Paperback,246,1998,1990,,2016/01/05,matts-recommended,matts-recommended (#4),read,,,,1,0
122,"The Power of One (The Power of One, #1)",Bryce Courtenay,"Courtenay, Bryce",,"=""034541005X""","=""9780345410054""",5,4.35,Ballantine Books,Paperback,544,1996,1989,,2016/01/05,matts-recommended,matts-recommended (#3),read,,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",5,4.10,Dial Press,Paperback,275,1999,1969,,2016/01/05,,,read,,,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",5,3.99,Simon & Schuster ,Paperback,453,2004,1961,,2016/01/05,matts-recommended,matts-recommended (#1),read,,,,1,0
9532,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765342405""","=""9780765342409""",4,4.32,Starscape,Paperback,469,2002,1999,,2016/01/05,,,read,,,,1,0
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",,"=""""","=""""",0,4.09,Del Rey / Ballantine Books,Paperback,244,1996,1968,,2016/01/06,to-read,to-read (#13),to-read,,,,0,0
39999,The Boy in the Striped Pajamas,John Boyne,"Boyne, John",,"=""""","=""""",0,4.16,David Fickling Books,Hardcover,224,2006,2006,,2016/01/06,to-read,to-read (#12),to-read,,,,0,0
3431,The Five People You Meet in Heaven,Mitch Albom,"Albom, Mitch",,"=""""","=""""",0,3.99,Hyperion,Paperback,196,2003,2003,,2016/01/06,to-read,to-read (#11),to-read,,,,0,0
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""1892295490""","=""9781892295491""",0,3.43,Green Integer,Paperback,188,2003,1899,,2016/01/06,to-read,to-read (#9),to-read,,,,0,0
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",0,4.30,Penguin Classics,Paperback,1276,2003,1844,,2016/01/06,to-read,to-read (#8),to-read,,,,0,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""""","=""""",0,4.34,Riverhead Books,Paperback,371,2004,2003,,2016/01/06,to-read,to-read (#7),to-read,,,,0,0
46438,"The Last Templar (Templar, #1)",Raymond Khoury,"Khoury, Raymond",,"=""0451219953""","=""9780451219954""",3,3.62,Berkley,Mass Market Paperback,544,2006,2005,,2016/01/06,,,read,,,,1,0
67035,"Relic (Pendergast, #1)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0765354942""","=""9780765354945""",3,4.05,Tor Books,Paperback,480,2005,1995,,2016/01/06,,,read,,,,1,0
2203,John Adams,David McCullough,"McCullough, David",,"=""0743223136""","=""9780743223133""",4,4.08,Simon & Schuster Paperbacks,Paperback,751,2001,2001,,2016/01/05,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",3,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2016/01/05,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",3,4.58,Scholastic Inc,Paperback,652,2006,2005,,2016/01/05,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",3,4.50,Scholastic Inc.,Paperback,912,2004,2003,,2016/01/05,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2016/01/05,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2016/01/05,,,read,,,,1,0
6512140,Going Bovine,Libba Bray,"Bray, Libba",,"=""0385733976""","=""9780385733977""",3,3.66,Delacorte Books for Young Readers,Hardcover,480,2009,2009,,2016/01/05,,,read,,,,1,0
16304,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0425200450""","=""9780425200452""",4,4.20,Berkley,Paperback,322,2004,1934,,2016/01/05,,,read,,,,1,0
7869,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,"Ludlum, Robert",,"=""0752864327""","=""9780752864327""",4,4.05,Orion,Paperback,566,2005,1980,,2016/01/05,,,read,,,,1,0
10235,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",Tracy Kidder,"Kidder, Tracy",,"=""0812973011""","=""9780812973013""",3,4.19,Random House Trade Paperbacks,Paperback,333,2004,2003,,2016/01/05,,,read,,,,1,0
4820,"Mayflower: A Story of Courage, Community, and War",Nathaniel Philbrick,"Philbrick, Nathaniel",,"=""0670037605""","=""9780670037605""",4,3.88,Viking ,Hardcover,461,2006,2006,,2016/01/05,,,read,,,,1,0
36529,Narrative of the Life of Frederick Douglass,Frederick Douglass,"Douglass, Frederick",,"=""1580495761""","=""9781580495769""",3,4.11,Prestwick House Inc.,Paperback,158,2004,1845,,2016/01/05,,,read,,,,1,0
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,"=""0394541553""","=""9780394541556""",3,4.38,Pantheon Books,Hardcover,159,1991,1986,,2016/01/05,,,read,,,,1,0
433567,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,"Abbott, Edwin A.",,"=""048627263X""","=""9780486272634""",3,3.81,"Dover Publications, Inc.",Paperback,96,1992,1884,,2016/01/05,,,read,,,,1,0
19048,What Jesus Meant,Garry Wills,"Wills, Garry",,"=""014303880X""","=""9780143038801""",3,3.91,Penguin Publishing Group,Paperback,176,2007,2006,,2016/01/05,,,read,,,,1,0
50,"Hatchet (Brian's Saga, #1)",Gary Paulsen,"Paulsen, Gary",,"=""0689840926""","=""9780689840920""",2,3.78,Atheneum Books for Young Readers: Richard Jackson Books,Hardcover,208,2000,1987,,2016/01/05,,,read,,,,1,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",3,4.12,Ember,Paperback,208,2006,1993,,2016/01/05,,,read,,,,1,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",4,4.31,Disney Hyperion Books,Paperback,377,2006,2005,,2016/01/05,,,read,,,,1,0
676737,Grendel,John Gardner,"Gardner, John",,"=""0679723110""","=""9780679723110""",2,3.69,Random House Vintage Books,Paperback,174,2010,1971,,2016/01/05,,,read,,,,1,0
7997104,"The Wave: In Pursuit of the Rogues, Freaks, and Giants of the Ocean",Susan Casey,"Casey, Susan",,"=""0767928849""","=""9780767928847""",3,4.03,Doubleday,Hardcover,326,2010,2010,,2016/01/05,,,read,,,,1,0
146192,Fidelity: Five Stories,Wendell Berry,"Berry, Wendell",,"=""0679748318""","=""9780679748311""",2,4.40,Pantheon,Paperback,208,1993,1992,,2016/01/05,,,read,,,,1,0
6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,"Alexander, Michelle",,"=""""","=""""",2,4.52,The New Press Inc.,Hardcover,290,2010,2010,,2016/01/05,,,read,,,,1,0
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",3,4.10,Alfred A. Knopf,Hardcover,748,2008,2008,,2016/01/05,,,read,,,,1,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",3,4.04,Knopf Books for Young Readers,Paperback,704,2007,2005,,2016/01/05,,,read,,,,1,0
110737,Seabiscuit: An American Legend,Laura Hillenbrand,"Hillenbrand, Laura",,"=""0345465083""","=""9780345465085""",4,4.22,Ballantine Books,Mass Market Paperback,457,2003,1999,,2016/01/05,,,read,,,,1,0
9938498,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Erik Larson,"Larson, Erik",,"=""0307408841""","=""9780307408846""",4,3.88,Crown,Hardcover,448,2011,2011,,2016/01/05,,,read,,,,1,0
1625,Twelfth Night,William Shakespeare,"Shakespeare, William","Folger Shakespeare Library, Barbara A. Mowat, Paul Werstine","=""0743482778""","=""9780743482776""",2,3.97,Simon & Schuster,Mass Market Paperback,272,2004,1601,,2016/01/05,,,read,,,,1,0
3393124,"Max (Maximum Ride, #5)",James Patterson,"Patterson, James",,"=""0316002895""","=""9780316002899""",2,4.06,jimmy patterson,Hardcover,309,2009,2009,,2016/01/05,,,read,,,,1,0
1829709,"The Final Warning (Maximum Ride, #4)",James Patterson,"Patterson, James",,"=""0316002860""","=""9780316002868""",3,3.85,Jimmy Patterson,Hardcover,256,2008,2008,,2016/01/05,,,read,,,,1,0
33676,"Saving the World and Other Extreme Sports (Maximum Ride, #3)",James Patterson,"Patterson, James",,"=""0316155608""","=""9780316155601""",3,4.14,"Little, Brown and Company",Hardcover,405,2007,2007,,2016/01/05,,,read,,,,1,0
13139,"School's Out—Forever (Maximum Ride, #2)",James Patterson,"Patterson, James",,"=""0316155594""","=""9780316155595""",3,4.14,"Little, Brown and Company",Hardcover,409,2006,2006,,2016/01/05,,,read,,,,1,0
682793,Pudd'nhead Wilson (Bantam Classics),Mark Twain,"Twain, Mark",,"=""0553211587""","=""9780553211580""",3,3.75,Bantam Classics,Paperback,160,1984,1893,,2016/01/05,,,read,,,,1,0
693208,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,"Alexie, Sherman",Ellen Forney,"=""0316013684""","=""9780316013680""",4,4.06,"Little, Brown Books for Young Readers",Hardcover,230,2007,2007,,2016/01/05,,,read,,,,1,0
7955,"Empire (Empire, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765316110""","=""9780765316110""",3,3.45,Tor Books,Hardcover,352,2006,2006,,2016/01/05,,,read,,,,1,0
8100267,"Pathfinder (Pathfinder, #1)",Orson Scott Card,"Card, Orson Scott",,"=""141699176X""","=""9781416991762""",3,4.01,Margaret K. McElderry Books,Hardcover,657,2010,2010,,2016/01/05,,,read,,,,1,0
9534,"Shadow of the Hegemon (The Shadow Series, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812565959""","=""9780812565959""",4,3.96,Tor Books,Mass Market Paperback,451,2001,2000,,2016/01/05,,,read,,,,1,0
31360,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,"Card, Orson Scott",,"=""0765304740""","=""9780765304742""",3,3.78,Tor Books,Paperback,370,2002,1996,,2016/01/05,,,read,,,,1,0
8648,"Xenocide (Ender's Saga, #3)",Orson Scott Card,"Card, Orson Scott",,"=""0312861877""","=""9780312861872""",3,3.81,Tor Books,Mass Market Paperback,592,1996,1991,,2016/01/05,,,read,,,,1,0
2336,"Tandia (The Power of One, #2)",Bryce Courtenay,"Courtenay, Bryce",,"=""0140272925""","=""9780140272925""",0,4.09,Penguin Books Australia Ltd.,Paperback,905,1998,1992,,2016/01/05,to-read,to-read (#6),to-read,,,,0,0
